id,song_played,time_played,user_id,user_sign_up_date,user_state
ZERKMJDYLY,Birthday,2015-06-12 19:07:27,126,2015-05-16,Illinois
EPLGXUBFQM,Got To Get You Into My Life,2015-06-19 06:28:48,199,2015-05-20,Pennsylvania
TJNJZLWARY,Magical Mystery Tour,2015-06-01 14:11:15,134,2015-05-16,Nebraska
YDGBWFSADW,Lady Madonna,2015-06-28 18:52:05,88,2015-05-10,California
RLJHGRVNRP,Let It Be,2015-06-06 14:11:22,188,2015-05-20,New York
LLBUVCNYMX,Helter Skelter,2015-06-07 21:49:02,49,2015-05-06,Ohio
ADFXCPLRZF,Norwegian Wood,2015-06-27 15:37:42,198,2015-05-20,Texas
WPHVEXTVRA,Revolution,2015-06-19 13:03:30,13,2015-05-02,Michigan
QVGBCFRRAK,Lucy In The Sky With Diamonds,2015-06-26 20:29:50,74,2015-05-08,Maryland
JSLXLGOUBM,Come Together,2015-06-25 12:54:13,106,2015-05-12,Alaska
EGWNNACEYR,Sgt. Pepper's Lonely Hearts Club Band,2015-06-26 18:37:50,147,2015-05-18,Texas
KSHESQDDJY,Revolution,2015-06-01 12:00:31,29,2015-05-03,Utah
PXEGPVUFHF,The Long And Winding Road,2015-06-01 21:06:01,14,2015-05-02,Ohio
YKOLDFZWPN,Hey Jude,2015-06-13 13:37:30,110,2015-05-14,California
NNQBMKRHXX,Helter Skelter,2015-06-22 08:50:16,33,2015-05-04,Minnesota
FCAEXBVSLN,Come Together,2015-06-14 13:26:21,127,2015-05-16,Connecticut
LFPHLXCOQU,Come Together,2015-06-22 23:36:15,72,2015-05-08,California
VNMTSKMCEU,Get Back,2015-06-20 22:19:44,107,2015-05-13,New York
WWOTZJWYTY,Hello Goodbye,2015-06-22 05:18:25,162,2015-05-19,Tennessee
VUTPRBRTWT,Revolution,2015-06-09 15:43:33,85,2015-05-09,Missouri
NCVPOUFPSY,"Ob-la-di, Ob-la-da",2015-06-09 20:28:37,45,2015-05-05,Illinois
AVNZKDUVWB,Golden Slumbers,2015-06-21 14:47:06,88,2015-05-10,California
NNCJEUHQZF,Get Back,2015-06-17 11:15:12,166,2015-05-19,Colorado
ISWVYPKZCY,Help!,2015-06-01 22:10:44,106,2015-05-12,Alaska
HFWNNKRJFJ,Yesterday,2015-06-14 08:56:40,131,2015-05-16,Illinois
EKYIBQIZQK,Sgt. Pepper Inner Groove,2015-06-11 21:28:42,55,2015-05-07,California
EQVCNKTHLE,Back In the U.S.S.R.,2015-06-15 16:27:52,11,2015-05-02,Pennsylvania
VMXZXCYHEG,Come Together,2015-06-13 19:58:59,132,2015-05-16,California
KDNWTGZGHH,Help!,2015-06-23 08:04:30,182,2015-05-20,Oklahoma
DKDDBYSHCA,Helter Skelter,2015-06-12 11:41:09,96,2015-05-12,South Carolina
YMKJRHWMYB,Hello Goodbye,2015-06-15 17:55:52,56,2015-05-07,Massachusetts
CFYJYWSTAU,Revolution,2015-06-05 10:19:37,138,2015-05-17,Alabama
JNOGGBTZMT,Sgt. Pepper/a Day In The Life,2015-06-05 15:29:43,175,2015-05-19,Washington
QBECEQYKBT,Come Together,2015-06-28 18:57:16,189,2015-05-20,Florida
MEUUMNKKYP,We Can Work It Out,2015-06-27 08:40:52,110,2015-05-14,California
FGGAEWDSZK,I Am the Walrus,2015-06-13 17:42:04,45,2015-05-05,Illinois
APUQLPSABJ,We Can Work It Out,2015-06-17 14:16:50,130,2015-05-16,Michigan
SVVJSCIQOZ,I Feel Fine,2015-06-16 06:40:17,184,2015-05-20,Wisconsin
STREVBRANZ,Revolution,2015-06-07 15:21:13,9,2015-05-02,Ohio
MHUVWSQSZD,Get Back,2015-06-04 21:02:50,32,2015-05-04,Wisconsin
GKPSSJZNGF,Here Comes The Sun,2015-06-09 22:50:05,109,2015-05-14,Kentucky
ITZHTYVKPS,Let It Be,2015-06-15 20:12:04,131,2015-05-16,Illinois
STRRSDOTOT,Come Together,2015-06-04 08:58:41,34,2015-05-04,Kentucky
JZCNKMXJSO,Hello Goodbye,2015-06-08 07:49:17,103,2015-05-12,California
QPJSNILNKC,Here Comes The Sun,2015-06-15 13:51:20,134,2015-05-16,Nebraska
DNRNVBORGQ,A Day In The Life,2015-06-09 21:13:05,164,2015-05-19,Pennsylvania
EAHDUSIGMZ,Get Back,2015-06-05 17:23:18,198,2015-05-20,Texas
FLBLYJPPQR,Back In the U.S.S.R.,2015-06-07 16:39:06,85,2015-05-09,Missouri
PLJJEUPWQC,While My Guitar Gently Weeps,2015-06-25 02:46:31,16,2015-05-02,Georgia
COCWDIAYDZ,Back In the U.S.S.R.,2015-06-12 12:18:31,58,2015-05-07,Maryland
MTCTLPRBTQ,Come Together,2015-06-15 16:21:53,165,2015-05-19,Idaho
BRVNAMVBUZ,Revolution,2015-06-23 15:17:01,94,2015-05-11,South Carolina
RDRZNTJDVI,The Ballad Of John And Yoko,2015-06-09 13:26:05,126,2015-05-16,Illinois
LBWDFFQGNF,Get Back,2015-06-03 19:41:54,108,2015-05-13,California
MUIAMMDBOI,Yellow Submarine,2015-06-24 13:31:07,16,2015-05-02,Georgia
YYOOMQGNDK,Birthday,2015-06-22 11:58:27,199,2015-05-20,Pennsylvania
EGTSKUIUET,Golden Slumbers,2015-06-03 19:51:02,200,2015-05-20,North Carolina
WEUISMTQLV,Revolution,2015-06-10 20:41:36,94,2015-05-11,South Carolina
LRHYMRESBD,Come Together,2015-06-14 13:13:06,200,2015-05-20,North Carolina
JDXKHLYPNH,Golden Slumbers,2015-06-16 19:21:30,88,2015-05-10,California
WUHLGLWENF,Yesterday,2015-06-01 12:19:10,56,2015-05-07,Massachusetts
POZPXJPTSX,Get Back,2015-06-15 17:08:00,181,2015-05-20,Colorado
DILCTPJRUB,Back In the U.S.S.R.,2015-06-28 13:03:54,165,2015-05-19,Idaho
VMTLHGGYSD,ANYTIME AT ALL,2015-06-26 19:22:26,158,2015-05-19,North Carolina
BUNKFDHDMS,Let It Be,2015-06-18 10:57:40,40,2015-05-04,Texas
LMWJRWCUVU,Reprise / Day in the Life,2015-06-14 17:31:58,41,2015-05-04,Florida
DDMNBMBDFA,Let It Be,2015-06-25 07:07:12,134,2015-05-16,Nebraska
VFSKSWWGLI,Hey Jude,2015-06-12 13:33:38,4,2015-05-01,New Mexico
HCPRWMLMZC,Let It Be,2015-06-19 16:59:46,121,2015-05-16,California
EEUYXBEUYS,Get Back,2015-06-20 06:48:25,48,2015-05-06,Illinois
XVTVZYHAJW,Come Together,2015-06-24 10:45:28,79,2015-05-09,Tennessee
YJUSFTOIMZ,Eight Days A Week,2015-06-06 19:54:33,11,2015-05-02,Pennsylvania
EORYJLIXSY,Back In the U.S.S.R.,2015-06-21 05:30:46,157,2015-05-19,Michigan
WGNHCIZPIN,Come Together,2015-06-22 18:23:55,164,2015-05-19,Pennsylvania
ILUEUJCOPI,Back In the U.S.S.R.,2015-06-15 12:51:34,128,2015-05-16,California
NVYJVOSQSP,Back In the U.S.S.R.,2015-06-05 15:57:14,163,2015-05-19,New York
VGCCRRJZEO,Here Comes The Sun,2015-06-24 16:28:11,110,2015-05-14,California
XTJIWRYMVX,Hello Goodbye,2015-06-04 23:46:26,51,2015-05-06,Pennsylvania
EPSBMWXYEF,Something,2015-06-19 10:58:59,88,2015-05-10,California
UKQFPYKWJS,All My Loving,2015-06-15 11:43:26,119,2015-05-16,Oklahoma
IAUHSMGWPP,Reprise / Day in the Life,2015-06-14 07:02:19,77,2015-05-08,New York
YRANFDFKQZ,Revolution,2015-06-18 19:03:23,111,2015-05-14,Massachusetts
SNGCJTTAFO,Get Back,2015-06-21 14:26:21,44,2015-05-04,California
WNDGRISNSE,Here Comes The Sun,2015-06-26 21:35:57,69,2015-05-08,New York
AOOIIULLXF,Eleanor Rigby,2015-06-25 12:05:59,190,2015-05-20,West Virginia
QLSNXLYWDI,Yesterday,2015-06-15 12:01:02,131,2015-05-16,Illinois
TRYFFDTYKI,"Ob-la-di, Ob-la-da",2015-06-01 10:55:23,84,2015-05-09,Florida
HZYGREFMUE,Let It Be,2015-06-28 13:16:32,127,2015-05-16,Connecticut
MGJTIGVACP,You Never Give Me Your Money,2015-06-14 21:11:45,16,2015-05-02,Georgia
WBFJTTDZYB,Lucy In The Sky With Diamonds,2015-06-22 17:02:51,23,2015-05-02,Mississippi
ANQXNVPNCG,Birthday,2015-06-19 15:51:22,188,2015-05-20,New York
VVITZLYKTB,All My Loving,2015-06-27 17:41:50,58,2015-05-07,Maryland
BMJWDAEAYX,Can't Buy Me Love,2015-06-22 17:21:42,53,2015-05-07,New Jersey
OFTMZTYCQS,Come Together,2015-06-25 13:26:05,193,2015-05-20,Louisiana
EDHHFETKXT,Get Back,2015-06-06 13:40:09,134,2015-05-16,Nebraska
GZHXTNGAYL,Back In the U.S.S.R.,2015-06-01 14:51:31,54,2015-05-07,Ohio
YEYNMQWSYE,Across The Universe,2015-06-01 12:40:25,4,2015-05-01,New Mexico
LROAONFAIV,Birthday,2015-06-07 11:39:40,49,2015-05-06,Ohio
UAJAJMYJMI,We Can Work It Out,2015-06-13 23:51:59,5,2015-05-01,Alabama
YKKUSOSWYC,Eleanor Rigby,2015-06-06 18:43:54,61,2015-05-07,California
ZWNIEUCQWU,While My Guitar Gently Weeps,2015-06-27 10:51:58,21,2015-05-02,Minnesota
FCOTEKSRNO,Hey Jude,2015-06-06 17:12:21,98,2015-05-12,Mississippi
OVCGRTAARD,Drive My Car,2015-06-15 20:06:59,68,2015-05-08,Florida
MFFXDWASBP,Come Together,2015-06-04 17:35:02,154,2015-05-18,West Virginia
PPZWBWNFPW,Back In the U.S.S.R.,2015-06-01 10:51:35,77,2015-05-08,New York
ZLLUSSKIIR,Get Back,2015-06-14 17:49:59,107,2015-05-13,New York
VRWTZPHNLA,Paperback Writer,2015-06-12 14:14:33,165,2015-05-19,Idaho
KHZGPULFUX,While My Guitar Gently Weeps,2015-06-12 08:55:21,23,2015-05-02,Mississippi
MKPYNKMGUL,I Am the Walrus,2015-06-15 18:41:57,20,2015-05-02,Georgia
JJSYSGDLTT,All You Need Is Love,2015-06-05 19:29:25,13,2015-05-02,Michigan
ADLKXBZLBX,Reprise / Day in the Life,2015-06-09 15:00:42,96,2015-05-12,South Carolina
PKCLKPAGNL,Revolution,2015-06-20 20:04:06,188,2015-05-20,New York
ZCKVCVRREE,Back In the U.S.S.R.,2015-06-16 21:48:14,180,2015-05-20,Louisiana
JDPELAOLFY,Get Back,2015-06-21 20:38:07,157,2015-05-19,Michigan
GZEGWMYXMA,Come Together,2015-06-05 08:55:59,85,2015-05-09,Missouri
FQDKLGZEMO,We Can Work It Out,2015-06-05 14:07:41,144,2015-05-18,Virginia
AKZUMIGFFQ,Revolution,2015-06-25 06:37:26,47,2015-05-06,New York
ADYTVPKEIT,Let It Be,2015-06-28 16:39:14,3,2015-05-01,Ohio
DDHOTABHRM,Paperback Writer,2015-06-15 12:00:34,3,2015-05-01,Ohio
TBFZQMPMDH,She Loves You,2015-06-11 19:47:22,179,2015-05-19,New York
KDYWMSKNIW,A Day In The Life,2015-06-16 11:32:03,110,2015-05-14,California
SMBBDTAEDR,Revolution,2015-06-06 16:48:10,87,2015-05-09,California
WKABCZHZPT,Yellow Submarine,2015-06-09 19:55:38,54,2015-05-07,Ohio
OQTOABEKDR,"Ob-la-di, Ob-la-da",2015-06-20 10:52:13,100,2015-05-12,Missouri
BQDNWRCGFU,Let It Be,2015-06-18 05:36:17,29,2015-05-03,Utah
KOKZKKTYIA,I've Just Seen A Face,2015-06-11 17:04:02,192,2015-05-20,California
KSFEXRCWME,"Ob-la-di, Ob-la-da",2015-06-08 14:34:43,158,2015-05-19,North Carolina
MFGHYIHPKQ,Revolution,2015-06-20 15:37:52,37,2015-05-04,Pennsylvania
RERILPAXFR,IN MY LIFE,2015-06-01 20:57:54,2,2015-05-01,North Carolina
THTNABPPXE,Lady Madonna,2015-06-04 13:55:32,71,2015-05-08,New York
ZVMEPOQAQD,A Day In The Life,2015-06-27 14:54:56,13,2015-05-02,Michigan
TLJPHIZLJZ,BAD BOY,2015-06-01 12:17:30,13,2015-05-02,Michigan
CCHIGUOHVE,Revolution,2015-06-06 18:37:53,136,2015-05-17,California
TSGHQXFRBX,Come Together,2015-06-24 16:10:52,98,2015-05-12,Mississippi
XSICBYNPPV,Come Together,2015-06-09 13:31:30,81,2015-05-09,Maryland
OIJLNXYRHP,Here Comes The Sun,2015-06-15 17:07:58,178,2015-05-19,Iowa
BKGFSOAYRM,Lucy In The Sky With Diamonds,2015-06-16 16:36:07,34,2015-05-04,Kentucky
GJKMJEFEUO,Come Together,2015-06-19 14:39:45,172,2015-05-19,Minnesota
QAPGIRKOJD,Get Back,2015-06-01 15:23:30,40,2015-05-04,Texas
WNMRRYLATJ,Can't Buy Me Love,2015-06-02 19:50:42,49,2015-05-06,Ohio
ZUDFMLQBUX,With a Little Help From My Friends,2015-06-07 13:43:00,158,2015-05-19,North Carolina
PYFEFEGDKD,The Long And Winding Road,2015-06-22 16:55:54,5,2015-05-01,Alabama
QGJVLWHUEO,Hello Goodbye,2015-06-15 13:13:30,192,2015-05-20,California
DRIFXRCOII,While My Guitar Gently Weeps,2015-06-21 17:00:09,100,2015-05-12,Missouri
KNLKOZBGZP,Birthday,2015-06-25 08:07:32,86,2015-05-09,Georgia
KFLVWLISLS,Hey Jude,2015-06-11 17:02:09,68,2015-05-08,Florida
CQRFVZIRHP,Come Together,2015-06-19 11:00:04,72,2015-05-08,California
AQDAKCTTLB,Come Together,2015-06-12 19:53:42,185,2015-05-20,New York
VSZLJPJZWK,Two Of Us,2015-06-07 21:52:24,169,2015-05-19,Kentucky
GLQOADZPHC,Sgt. Pepper Inner Groove,2015-06-09 18:16:36,130,2015-05-16,Michigan
LIOSJJRANM,Let It Be,2015-06-24 12:42:05,195,2015-05-20,Alaska
EUYVDUSEEY,Golden Slumbers,2015-06-05 10:23:20,130,2015-05-16,Michigan
FRNXCQHMFI,Magical Mystery Tour,2015-06-22 20:44:11,190,2015-05-20,West Virginia
KMHOUDIGDZ,While My Guitar Gently Weeps,2015-06-28 20:06:33,135,2015-05-17,North Dakota
CXJUVAWGPX,Hey Jude,2015-06-22 12:16:23,115,2015-05-15,New Jersey
EKJXYAOPRD,With a Little Help From My Friends,2015-06-25 05:12:09,135,2015-05-17,North Dakota
LARMQRADVY,Get Back,2015-06-28 19:58:24,158,2015-05-19,North Carolina
IXUCRBHWRH,Let It Be,2015-06-07 15:22:53,183,2015-05-20,Georgia
NJNPPHJFOQ,Birthday,2015-06-12 09:40:10,38,2015-05-04,North Carolina
FLBZQYOTJW,Back In the U.S.S.R.,2015-06-20 13:05:00,97,2015-05-12,California
STREPVKXOF,Let It Be,2015-06-18 16:57:39,16,2015-05-02,Georgia
XXHSPSWJOB,Sgt. Pepper/with A Little Help From My Friends,2015-06-25 16:04:36,109,2015-05-14,Kentucky
QLVQHWNKBF,Revolution,2015-06-10 10:44:38,135,2015-05-17,North Dakota
LEUVMUGDKF,Lucy In The Sky With Diamonds,2015-06-14 16:24:29,150,2015-05-18,Oregon
SHWGKFUHYG,We Can Work It Out,2015-06-15 20:55:13,144,2015-05-18,Virginia
WCXBZAWWMD,Can't Buy Me Love,2015-06-19 15:20:26,57,2015-05-07,Pennsylvania
CEIFISKXHM,Something,2015-06-20 09:02:08,150,2015-05-18,Oregon
DPRFGSTHIJ,While My Guitar Gently Weeps,2015-06-15 12:37:30,177,2015-05-19,Kansas
BSTZCJQHDB,Reprise / Day in the Life,2015-06-24 22:22:00,42,2015-05-04,New York
HFAHFTMRCD,Come Together,2015-06-14 19:08:25,195,2015-05-20,Alaska
RNZZMICGDM,Come Together,2015-06-14 18:31:29,80,2015-05-09,Tennessee
BBHGYNTLCR,With a Little Help From My Friends,2015-06-14 18:08:07,115,2015-05-15,New Jersey
KDBIVFNEUO,Sgt. Pepper/with A Little Help From My Friends,2015-06-08 10:31:16,54,2015-05-07,Ohio
QINHGZQBMU,While My Guitar Gently Weeps,2015-06-14 14:45:04,44,2015-05-04,California
NYJIZAGARZ,Paperback Writer,2015-06-03 13:34:15,191,2015-05-20,Massachusetts
UNIVYMQQIG,Revolution,2015-06-01 13:26:58,49,2015-05-06,Ohio
QLENCMDWPF,I've Just Seen A Face,2015-06-02 10:43:46,175,2015-05-19,Washington
ITQFWVUOUB,Lady Madonna,2015-06-26 10:57:53,172,2015-05-19,Minnesota
BGXPEWDHAN,All You Need Is Love,2015-06-03 23:16:06,14,2015-05-02,Ohio
QUYRKSONXU,While My Guitar Gently Weeps,2015-06-22 15:10:07,75,2015-05-08,Texas
KQTKGXIDMP,Let It Be,2015-06-21 23:20:34,179,2015-05-19,New York
BWVDGXYUHJ,Let It Be,2015-06-16 10:57:35,38,2015-05-04,North Carolina
SATZFIAVEF,While My Guitar Gently Weeps,2015-06-13 12:40:39,14,2015-05-02,Ohio
TTTUTHOCIC,Here Comes The Sun,2015-06-13 18:58:42,84,2015-05-09,Florida
WUBZDNSONM,I Saw Her Standing There,2015-06-02 20:54:18,114,2015-05-14,Pennsylvania
IYZLHGGDAW,Hey Jude,2015-06-27 09:46:21,195,2015-05-20,Alaska
ENYNAKNUOZ,Help!,2015-06-14 06:45:30,118,2015-05-16,Florida
NPVGJSWSVI,Reprise / Day in the Life,2015-06-16 16:42:03,124,2015-05-16,Arkansas
APVEYZXXJH,Get Back,2015-06-13 15:21:49,20,2015-05-02,Georgia
PQCUISCPXU,Magical Mystery Tour,2015-06-07 14:50:01,105,2015-05-12,Arizona
IAYUSGQHBY,Strawberry Fields Forever,2015-06-03 18:44:52,179,2015-05-19,New York
MEWKNVXHES,Reprise / Day in the Life,2015-06-15 22:42:38,54,2015-05-07,Ohio
XUWWPMPFLR,Come Together,2015-06-24 19:37:48,179,2015-05-19,New York
BZNXDLQXOU,Come Together,2015-06-22 11:27:50,147,2015-05-18,Texas
TWVTLSFAGP,Get Back,2015-06-14 16:19:26,25,2015-05-02,Ohio
DUZDPDTSBH,The Word,2015-06-25 17:45:24,11,2015-05-02,Pennsylvania
IBOXMJMHQB,Hey Jude,2015-06-15 20:10:07,72,2015-05-08,California
SCVSDSCJVF,Get Back,2015-06-19 21:58:15,41,2015-05-04,Florida
PATYAPGLQA,OH DARLING,2015-06-18 11:29:31,77,2015-05-08,New York
HDHTKSBSPV,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-11 14:12:11,38,2015-05-04,North Carolina
PEGOHKKHEL,All You Need Is Love,2015-06-26 17:01:12,49,2015-05-06,Ohio
IMQEQKLAYV,The Ballad Of John And Yoko,2015-06-26 12:17:31,128,2015-05-16,California
QTSKPLXUDR,Golden Slumbers,2015-06-22 14:56:39,38,2015-05-04,North Carolina
RFKZZGYZRF,Let It Be,2015-06-22 20:17:20,52,2015-05-07,New York
UBEIUEDFYE,Come Together,2015-06-13 22:51:42,164,2015-05-19,Pennsylvania
AQVKVOLMSG,Revolution,2015-06-14 13:26:34,196,2015-05-20,New York
BVLCPLDESQ,Come Together,2015-06-18 17:31:52,165,2015-05-19,Idaho
PRKXPXOVNH,Revolution,2015-06-07 17:40:08,180,2015-05-20,Louisiana
RACLFZVHTE,Hello Goodbye,2015-06-14 20:35:15,49,2015-05-06,Ohio
IESNPJYMHU,Let It Be,2015-06-16 14:03:47,5,2015-05-01,Alabama
OYKJFMJTZG,Get Back,2015-06-26 11:05:23,105,2015-05-12,Arizona
BBFHNVXHDT,Eleanor Rigby,2015-06-01 18:43:33,171,2015-05-19,Illinois
KRKPFCOPNZ,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-10 17:20:40,81,2015-05-09,Maryland
NWMRRBCYWV,Magical Mystery Tour,2015-06-11 14:54:52,93,2015-05-10,Texas
XHNRTCNOPT,SHE'S A WOMAN,2015-06-13 13:19:10,124,2015-05-16,Arkansas
OUOJTQFWNA,Birthday,2015-06-05 16:08:07,43,2015-05-04,Florida
IXZULUZWYK,Let It Be,2015-06-01 17:09:01,66,2015-05-08,Ohio
IZNXPRWJEC,I've Got A Feeling,2015-06-01 16:30:52,150,2015-05-18,Oregon
KCUKZEVZCB,All You Need Is Love,2015-06-01 18:18:58,172,2015-05-19,Minnesota
KZKATDXARS,Helter Skelter,2015-06-17 15:24:13,147,2015-05-18,Texas
PXIMBHWLQT,Back In the U.S.S.R.,2015-06-06 12:42:06,89,2015-05-10,Alabama
EJXJTJUKLD,Let It Be,2015-06-22 17:12:26,64,2015-05-08,South Carolina
NAFDHGEYBI,Sun King,2015-06-22 09:02:32,2,2015-05-01,North Carolina
ULZESSYIAS,Something,2015-06-08 10:39:23,45,2015-05-05,Illinois
XIHGALPZJO,Eleanor Rigby,2015-06-25 12:31:26,159,2015-05-19,California
FSPXWGAYJA,Back In the U.S.S.R.,2015-06-28 16:53:03,130,2015-05-16,Michigan
KPTGAHELRL,Back In the U.S.S.R.,2015-06-28 11:45:10,152,2015-05-18,Texas
EQTQLRSOBK,Can't Buy Me Love,2015-06-17 12:28:51,95,2015-05-11,Missouri
CHNXETXYAB,I've Just Seen A Face,2015-06-18 20:05:35,91,2015-05-10,North Carolina
HYAHKOOFJJ,Birthday,2015-06-12 20:54:00,141,2015-05-17,Ohio
RWAYCFCHYJ,Birthday,2015-06-03 22:32:13,122,2015-05-16,Louisiana
RYRESCJTKH,Eleanor Rigby,2015-06-08 15:22:02,195,2015-05-20,Alaska
BWXXHSJWGX,Revolution,2015-06-12 14:14:15,43,2015-05-04,Florida
NGHXOCCIGU,Help!,2015-06-04 11:23:46,43,2015-05-04,Florida
UGRDEWQXAK,Hello Goodbye,2015-06-12 15:47:43,31,2015-05-04,Michigan
FIWIFTXAXI,Yesterday,2015-06-14 14:50:34,60,2015-05-07,West Virginia
HMDCAFGOAX,Hey Jude,2015-06-08 14:45:02,46,2015-05-06,Pennsylvania
LEKMEISJYN,Got To Get You Into My Life,2015-06-16 16:53:56,55,2015-05-07,California
GIHXBAKQQT,Hey Jude,2015-06-28 13:49:19,114,2015-05-14,Pennsylvania
YHKUFCQNWR,The Ballad Of John And Yoko,2015-06-26 13:39:01,170,2015-05-19,Oregon
ABUIHQOXIM,Come Together,2015-06-21 13:12:34,35,2015-05-04,New Jersey
TRAKEONTOK,All You Need Is Love,2015-06-14 15:20:42,194,2015-05-20,California
UPNEUJGZVS,Come Together,2015-06-01 21:29:07,85,2015-05-09,Missouri
DYWIVKLXXZ,We Can Work It Out,2015-06-04 18:12:07,42,2015-05-04,New York
FKONWAELDJ,Lucy In The Sky With Diamonds,2015-06-18 01:55:44,20,2015-05-02,Georgia
JEIOSBLORR,Get Back,2015-06-13 18:08:31,167,2015-05-19,Massachusetts
XFZFXJEAHK,Revolution,2015-06-08 14:17:17,122,2015-05-16,Louisiana
PEKLSXMCMX,"Ob-la-di, Ob-la-da",2015-06-26 18:32:09,190,2015-05-20,West Virginia
DACCHMYOUU,We Can Work It Out,2015-06-07 08:36:58,164,2015-05-19,Pennsylvania
UVEQAFTAJE,NOWHERE MAN,2015-06-10 17:06:08,135,2015-05-17,North Dakota
IXSKCWOASS,Hello Goodbye,2015-06-08 18:23:36,95,2015-05-11,Missouri
RHACIXEYSG,Back In the U.S.S.R.,2015-06-07 07:22:11,35,2015-05-04,New Jersey
KDALRVFQKC,Hey Jude,2015-06-01 12:33:38,58,2015-05-07,Maryland
LFDANVCJIG,Eight Days A Week,2015-06-13 12:03:52,20,2015-05-02,Georgia
UNHZHWHSBO,Let It Be,2015-06-06 11:11:09,163,2015-05-19,New York
QFCFBIUTAI,Revolution,2015-06-19 12:14:10,195,2015-05-20,Alaska
MTMNMQTBSN,Back In the U.S.S.R.,2015-06-14 19:39:03,70,2015-05-08,Tennessee
BRFPNBZSMM,Revolution,2015-06-26 10:00:13,128,2015-05-16,California
YLQDYKWCMK,BAD BOY,2015-06-12 22:44:43,68,2015-05-08,Florida
QMLQMTMBFT,A Day In The Life,2015-06-22 14:07:22,46,2015-05-06,Pennsylvania
MBEQVEGSCO,I Feel Fine,2015-06-18 06:37:22,84,2015-05-09,Florida
MSYFKHNILJ,Eleanor Rigby,2015-06-26 10:37:04,167,2015-05-19,Massachusetts
SHKINLSTTO,A Day In The Life,2015-06-27 08:28:50,181,2015-05-20,Colorado
MPMLMKKTHX,Back In the U.S.S.R.,2015-06-08 15:48:01,47,2015-05-06,New York
JETFISVLBR,Eight Days A Week,2015-06-08 17:03:34,138,2015-05-17,Alabama
KVAMKVHTJK,I Am the Walrus,2015-06-26 14:47:21,170,2015-05-19,Oregon
MXGHPAIWHQ,Sgt. Pepper/with A Little Help From My Friends,2015-06-11 10:50:37,177,2015-05-19,Kansas
SODJIVAZDP,All You Need Is Love,2015-06-19 21:44:29,143,2015-05-17,New Jersey
IDPFLNJQKJ,Come Together,2015-06-08 13:51:17,73,2015-05-08,Illinois
QBLKEGEUYU,A Day In The Life,2015-06-28 22:54:54,150,2015-05-18,Oregon
JVFDMIMDMJ,Rocky Raccoon,2015-06-14 17:53:16,96,2015-05-12,South Carolina
VBFFQDJLCA,Twist and Shout,2015-06-25 12:06:24,105,2015-05-12,Arizona
QZGVZJNSBB,Let It Be,2015-06-15 10:18:25,29,2015-05-03,Utah
VVZFUINOQD,Hello Goodbye,2015-06-22 18:53:39,184,2015-05-20,Wisconsin
CIAPOSLWSR,Come Together,2015-06-01 14:55:59,190,2015-05-20,West Virginia
SFDSEPKVVO,Come Together,2015-06-07 16:33:42,38,2015-05-04,North Carolina
VBPKEXYBFS,Come Together,2015-06-04 11:33:25,85,2015-05-09,Missouri
IKHCWANSUI,Eleanor Rigby,2015-06-01 13:19:25,141,2015-05-17,Ohio
ZXAAAHZHTR,Come Together,2015-06-22 18:57:35,58,2015-05-07,Maryland
UMMYCYSHIO,Revolution,2015-06-22 21:12:46,138,2015-05-17,Alabama
FVKVGPZAER,The Ballad Of John And Yoko,2015-06-22 13:39:58,194,2015-05-20,California
XSZTBNKZPN,Back In the U.S.S.R.,2015-06-12 09:20:25,130,2015-05-16,Michigan
MOGOPLGDNP,Here Comes The Sun,2015-06-21 14:55:48,148,2015-05-18,Alabama
NVQVKJKSHW,Here Comes The Sun,2015-06-08 16:43:23,35,2015-05-04,New Jersey
ONVKWXEKDI,Back In the U.S.S.R.,2015-06-28 21:14:13,42,2015-05-04,New York
SJHNKIVPYT,Eleanor Rigby,2015-06-17 16:31:23,148,2015-05-18,Alabama
ARABLLGWWA,Hello Goodbye,2015-06-05 14:57:25,41,2015-05-04,Florida
EPEAVKRWVE,Revolution,2015-06-21 14:28:42,20,2015-05-02,Georgia
ZODAIXWGJD,Come Together,2015-06-21 18:26:22,94,2015-05-11,South Carolina
QYBAWGKHHL,Hello Goodbye,2015-06-18 10:37:53,181,2015-05-20,Colorado
DGHUPNONSF,Back In the U.S.S.R.,2015-06-08 16:29:58,134,2015-05-16,Nebraska
LKMTKDTQCM,Hello Goodbye,2015-06-13 18:37:46,13,2015-05-02,Michigan
INQMMVZDVR,While My Guitar Gently Weeps,2015-06-10 17:57:17,195,2015-05-20,Alaska
KLWXQZNPWV,A Day In The Life,2015-06-03 15:46:45,100,2015-05-12,Missouri
CPGMAJBBSO,The Long And Winding Road,2015-06-26 00:37:14,18,2015-05-02,Maryland
IXEJNGYFPA,Eleanor Rigby,2015-06-12 17:30:18,105,2015-05-12,Arizona
EIUMKJVPCC,Penny Lane,2015-06-02 23:55:24,42,2015-05-04,New York
BCNDVQARBZ,Here Comes The Sun,2015-06-15 15:47:02,146,2015-05-18,Indiana
OWMDKJOPPB,Revolution,2015-06-22 07:40:26,81,2015-05-09,Maryland
XMPEKSXLGO,Back In the U.S.S.R.,2015-06-26 12:10:13,58,2015-05-07,Maryland
